Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Humphreys Half Moon Inn,San-Diego,891,8.4,3,797,9.2,8.5,8.9,8.5,7.8,8.5,8.0,4.8,4.8,2.5,5.0,1,False
Sheraton La Jolla,San-Diego,"1,130",7.7,3,554,8.4,8.3,8.4,8.3,7.4,7.9,8.3,6,450,16,7.0,1,False
La Quinta by Wyndham San Diego SeaWorld/Zoo Area,San-Diego,418,6.2,3,"3,269",7.7,6.8,7.4,6.9,6.6,6.5,7.3,3.7,4,4.6,4.0,2,True
Empress  La Jolla,San-Diego,"1,014",8.2,3,380,9.4,8.6,8.9,8.7,7.9,8.1,7.9,9,4.9,15,8.0,2,True
Glorietta Bay Inn,San-Diego,"1,388",8.0,3,416,9.5,8.3,9.0,8.3,7.3,7.9,7.5,3.7,4,3.7,6.0,1,False
"Kimpton Alma San Diego, an IHG ",San-Diego,"1,131",7.8,5,31,7.4,8.2,8.3,8.0,6.9,7.6,,1.3,900,3.5,7.0,2,True
"Hilton Garden Inn San Diego Downtown/Bayside, CA",San-Diego,"1,679",8.0,4,937,8.9,8.6,8.5,8.7,7.7,8.3,6.6,1.7,1.1,2,6.0,2,True
Sea Harbor  - San Diego,San-Diego,584,7.8,2,150,8.8,8.5,8.3,8.4,7.4,8.2,7.8,4.6,4.5,3.2,4.0,2,False
The Wayfarer San Diego,San-Diego,"1,234",8.4,4,"1,244",9.6,8.7,9.1,8.7,7.7,8.4,8.0,7,4.2,9,7.0,2,False
San Diego Marriott La Jolla,San-Diego,986,7.7,3,224,8.7,8.4,8.6,8.4,7.5,8.1,,6,250,16,7.0,2,False
Porto Vista  In Little Italy,San-Diego,548,6.2,3,"1,429",8.7,6.7,7.4,6.8,6.3,6.3,8.0,1.4,900,2.4,6.0,3,True
"Marriott Vacation Club Pulse, San Diego",San-Diego,728,8.8,3,509,8.6,9.2,9.2,9.3,8.6,9.0,8.8,1.5,1.2,3.5,7.0,2,False
