Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Aloft Chicago Downtown River North,Chicago,"1,439",8.7,3,355,9.3,9.1,9.3,9.0,8.6,8.9,9.1,800,250,15,7.0,1.0,True
Fairfield Inn and Suites Chicago Downtown-River North,Chicago,"1,096",8.6,3,"1,011",9.3,8.9,9.2,9.0,8.4,8.7,8.7,800,200,15,7.0,1.0,False
Moxy Chicago Downtown,Chicago,"1,542",9.0,3,335,9.5,9.2,9.3,9.3,8.7,9.2,9.1,850,350,15,7.0,1.0,True
"Club Quarters  Central Loop, Chicago",Chicago,"1,628",8.0,4,"2,430",9.2,8.1,8.6,8.2,7.8,7.9,8.7,800,200,14,4.0,1.0,True
Aloft Chicago Mag Mile,Chicago,"1,594",8.1,3,"1,484",9.1,8.5,8.6,8.6,8.1,8.4,8.7,700,600,16,7.0,1.0,True
Thompson Chicago,Chicago,"1,759",8.6,4,187,9.7,9.0,9.0,9.2,8.0,8.5,7.9,1.3,450,17,3.0,1.0,True
River ,Chicago,"1,250",8.3,4,"3,200",9.6,8.5,9.0,8.6,8.4,8.3,8.4,600,300,15,4.0,2.0,True
"Ambassador Chicago, part of JdV by Hyatt",Chicago,"1,147",8.5,4,392,9.4,8.9,9.1,9.0,8.2,8.6,9.3,1.5,350,17,9.0,2.0,True
Four Seasons Chicago,Chicago,"2,851",9.0,5,99,9.7,9.3,9.4,9.3,8.3,9.2,10,"1,000",400,16,5.0,8.0,True
Embassy Suites by Hilton Chicago Downtown Magnificent Mile,Chicago,"1,814",8.0,4,"2,315",9.2,8.3,8.5,8.3,7.7,8.2,,700,650,16,7.0,4.0,True
Virgin s Chicago,Chicago,"1,923",8.8,4,"1,368",9.5,9.2,9.1,9.3,8.6,9.0,8.6,750,150,15,4.0,2.0,True
"The LaSalle Chicago, Autograph Collection",Chicago,"1,955",9.2,4,8,9.4,9.4,9.7,9.4,8.1,9.1,,900,100,14,5.0,3.0,True
AC  Chicago Downtown,Chicago,"1,491",8.4,4,576,9.4,8.7,8.8,8.8,8.4,8.6,8.9,650,300,16,7.0,2.0,True
Courtyard Chicago Downtown/Magnificent Mile,Chicago,"1,405",8.1,4,364,9.2,8.5,8.6,8.6,7.8,8.2,8.6,700,450,16,7.0,5.0,False
Freehand Chicago,Chicago,"1,812",7.6,4,"1,914",9.2,7.9,8.2,7.9,7.8,7.7,8.3,600,100,16,8.0,2.0,False
Homewood Suites by Hilton Chicago Downtown - Magnificent Mile,Chicago,"1,545",7.8,3,463,9.2,8.1,8.4,8.1,7.8,7.9,8.1,900,450,16,9.0,9.0,True
 Julian Chicago,Chicago,"1,921",8.3,4,807,9.5,8.7,8.4,8.7,8.0,8.5,8.8,600,150,15,4.0,4.0,False
Chicago Lakeshore ,Chicago,477,6.6,3,907,8.2,7.2,7.9,7.2,6.9,6.8,7.8,7,600,14,3.0,2.0,True
Waldorf Astoria Chicago,Chicago,"2,748",8.2,5,182,9.3,8.9,8.8,9.0,7.6,8.4,,1.1,350,16,7.0,4.0,True
Silversmith  Chicago Downtown,Chicago,"1,852",8.6,4,655,9.4,9.0,9.3,9.1,8.5,8.7,9.0,850,100,15,3.0,2.0,False
The Drake ,Chicago,"1,549",7.8,4,431,9.3,8.2,8.5,8.3,7.4,7.7,8.6,1.1,550,17,7.0,3.0,True
Claridge House,Chicago,"1,043",7.9,4,611,9.2,8.2,8.5,8.3,7.8,7.9,8.3,1.2,200,17,7.0,2.0,True
Fairfield Inn and Suites Chicago Downtown/ Magnificent Mile,Chicago,"2,092",8.4,3,726,9.4,8.6,9.0,8.8,8.4,8.5,8.4,700,550,16,7.0,2.0,False
Central Loop ,Chicago,"1,384",8.0,4,"2,024",9.3,8.1,8.7,8.2,7.9,7.9,8.7,800,200,14,4.0,2.0,False
"InterContinental Chicago Magnificent Mile, an IHG ",Chicago,"2,281",7.9,4,469,9.5,8.3,8.5,8.4,7.3,7.9,8.4,700,350,16,7.0,8.0,True
Hampton Inn Chicago-Midway Airport,Chicago,581,8.2,3,701,8.8,8.8,8.8,8.7,8.0,8.6,8.5,13,1.5,1.6,5.0,1.0,True
Le Meridien Essex Chicago,Chicago,"1,542",8.0,4,512,9.0,8.5,8.5,8.7,7.8,8.3,8.8,850,350,14,4.0,5.0,False
The Royal Sonesta Chicago Downtown,Chicago,"1,596",8.4,4,"1,790",9.5,8.7,8.8,8.9,8.3,8.4,8.4,600,250,15,9.0,2.0,True
