Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Fairfield Inn & Suites by Marriott Atlanta Vinings/Galleria,Atlanta,646,8.2,3,151,8.9,8.5,8.6,8.6,8.2,8.3,7.5,9,11,17,7.0,3.0,False
"Twelve Downtown, Autograph Collection",Atlanta,"1,141",8.4,4,763,9.0,8.9,8.6,8.8,8.3,8.7,8.7,900,100,15,4.0,2.0,True
"Holiday Inn Express  & Suites Atlanta Airport West - Camp Creek, an IHG Hotel",Atlanta,405,6.7,3,149,8.5,7.2,8.0,7.2,6.9,7.1,7.8,16,6,8,7.0,2.0,False
Sonesta ES Suites Atlanta - Perimeter Center North,Atlanta,347,7.0,3,898,8.1,7.4,8.1,7.3,7.5,7.2,7.0,10,1.1,8,9.0,2.0,True
Sonesta Select Atlanta Cumberland Galleria,Atlanta,610,8.0,3,"1,186",8.8,8.4,8.5,8.5,8.0,8.2,8.9,8,10,15,9.0,2.0,True
"Kimpton Overland  - Atlanta Airport, an IHG Hotel",Atlanta,716,8.4,3,400,8.8,9.0,8.6,9.0,8.2,8.8,8.3,9,4.5,3.1,9.0,1.0,True
Best Western Plus  & Suites Airport South,Atlanta,324,7.5,3,"2,730",8.0,8.0,8.1,8.0,7.7,7.7,7.9,15,3.1,3,8.0,4.0,True
Days Inn by Wyndham Hartsfield Jackson Atlanta Airport West,Atlanta,241,4.8,3,521,5.9,5.5,6.4,5.7,5.5,5.3,6.1,16,4.4,6,6.0,1.0,False
Comfort Inn Atlanta Airport,Atlanta,337,7.4,3,"1,943",8.4,7.8,8.4,7.9,7.7,7.6,8.5,14,1.7,2.6,6.0,1.0,False
The University Inn at Emory,Atlanta,464,7.4,3,193,9.1,7.9,8.6,8.1,7.3,7.3,8.3,4.4,2.7,10,4.0,1.0,True
Hilton Garden Inn Atlanta Airport/Millenium Center,Atlanta,631,7.6,3,303,8.3,8.3,8.2,8.4,7.6,8.0,8.4,15,2.3,3.5,7.0,2.0,False
Best Western Atlanta-Marietta Ballpark ,Atlanta,581,8.5,3,"1,262",8.7,8.9,8.9,8.9,8.6,8.5,9.1,11,11,16,6.0,1.0,True
"EVEN  Atlanta - Cobb Galleria, an IHG Hotel",Atlanta,976,9.1,3,637,9.2,9.5,9.3,9.6,9.1,9.4,9.7,8,9,14,7.0,1.0,True
Stonehurst Place Bed & Breakfast,Atlanta,"1,150",9.7,4,43,9.8,10,9.9,9.8,9.3,9.9,9.5,1.4,550,13,4.0,2.0,False
Hampton Inn Atlanta Perimeter Center,Atlanta,377,8.2,3,741,8.9,8.5,9.0,8.6,8.3,8.4,7.7,9,1.1,7,6.0,1.0,False
"Crowne Plaza  Atlanta Perimeter at Ravinia, an IHG Hotel",Atlanta,618,8.8,4,"4,361",9.2,9.2,9.0,9.1,8.8,9.1,8.4,10,650,6,7.0,2.0,True
Residence Inn Atlanta Buckhead/Lenox Park,Atlanta,477,7.6,3,195,8.6,8.0,8.3,8.1,7.8,7.7,8.7,3.7,1.1,5,7.0,1.0,True
Sonesta Atlanta Airport South,Atlanta,377,7.6,3,"1,639",8.4,8.1,8.4,8.2,7.8,7.8,7.6,14,1.6,2.5,9.0,3.0,True
Courtyard by Marriott Atlanta Executive Park/Emory,Atlanta,522,7.5,3,214,8.5,8.0,8.4,8.0,7.5,7.6,8.3,4.6,2.6,6,7.0,1.0,False
Hampton Inn & Suites Atlanta Airport West Camp Creek Pkwy,Atlanta,418,7.5,2,423,8.5,7.9,8.4,8.0,7.5,7.8,8.1,15,4.8,7,9.0,2.0,True
Sonesta Atlanta Airport North,Atlanta,377,7.3,3,"1,420",8.3,7.9,8.1,7.9,7.4,7.7,8.1,12,1.8,2.4,9.0,2.0,True
Rodeway Inn,Atlanta,197,6.0,2,"1,627",7.4,6.5,7.7,6.6,6.8,6.4,7.2,10,10,18,5.0,1.0,True
Red Roof Inn PLUS+ Atlanta - Buckhead,Atlanta,331,5.9,3,818,7.6,6.3,7.3,6.4,6.5,6.2,6.7,4.4,2,6,4.0,1.0,
Quality Inn Atlanta Northeast I-85,Atlanta,253,6.5,2,516,7.2,7.1,7.6,7.1,6.8,6.6,6.7,9,2.9,1.8,4.0,1.0,False
"Bellyard, West Midtown Atlanta, a Tribute Portfolio ",Atlanta,"1,456",9.0,4,60,9.1,9.3,9.0,9.3,8.3,9.0,9.2,2.5,2.2,14,5.0,1.0,True
Comfort Inn Sandy Springs – Perimeter,Atlanta,260,5.2,3,752,7.3,5.8,7.1,5.8,5.8,5.5,5.8,8,2.5,8,4.0,1.0,False
Comfort Inn & Suites Galleria,Atlanta,347,6.3,3,386,7.5,6.9,7.5,6.9,6.6,6.4,7.3,10,9,19,7.0,1.0,False
Homewood Suites Atlanta Airport North,Atlanta,476,7.1,3,194,8.1,7.7,8.1,7.8,7.3,7.6,7.1,11,1.9,2.7,7.0,1.0,True
Extended Stay America Suites - Atlanta - Perimeter - Peachtree Dunwoody,Atlanta,277,6.6,2,196,8.1,6.9,7.9,7.0,7.0,6.9,8.4,10,600,7,6.0,1.0,True
TownePlace Suites Atlanta Buckhead,Atlanta,453,7.7,3,49,8.5,8.4,8.8,8.0,7.6,8.1,10,4.2,750,8,7.0,1.0,True
Atlanta Marriott Northeast/Emory Area,Atlanta,581,8.4,3,264,8.8,9.0,8.8,9.0,8.4,8.7,,7,3.5,3.7,7.0,1.0,True
Clarion Pointe Atlanta Airport College Park,Atlanta,269,6.8,2,413,7.8,7.3,7.9,7.4,7.1,7.1,7.5,15,3.1,2.9,6.0,2.0,False
Sonesta ES Suites Atlanta Perimeter Center East,Atlanta,391,7.4,3,"1,766",8.2,7.8,8.3,7.9,7.8,7.6,7.6,11,3.2,4.8,9.0,2.0,True
Super 8 by Wyndham Atlanta Northeast GA,Atlanta,277,3.5,2,13,5.8,4.8,5.0,4.8,4.0,4.6,,11,2.7,2.7,6.0,1.0,False
Hilton Garden Inn Atlanta Airport North,Atlanta,667,7.6,3,225,8.6,8.1,8.5,8.3,7.7,8.1,8.0,11,2,2.6,7.0,1.0,False
Courtyard by Marriott Atlanta Windy Hill/Ballpark,Atlanta,708,7.9,3,411,8.7,8.2,8.8,8.2,7.9,8.0,8.2,11,12,16,7.0,1.0,False
"Motel 6-Atlanta, GA",Atlanta,354,5.8,2,33,7.1,6.1,7.3,6.6,5.8,6.1,7.5,11,2.6,2.7,4.0,1.0,True
Hampton Inn Atlanta-North Druid Hills,Atlanta,354,6.4,3,382,7.9,7.2,7.5,7.4,6.9,6.7,8.8,4.3,2,6,6.0,2.0,False
Perfect DTWN 2 Bed Condo with Cali King Bed and Gym,Atlanta,356,10,0,1,10,10,10,10,10,10,,900,550,14,,1.0,
Baymont by Wyndham Smyrna,Atlanta,307,6.0,2,157,7.7,6.8,7.1,6.9,6.5,6.3,9.2,10,9,19,4.0,2.0,True
"The Burgess , Atlanta, a Tribute Portfolio Hotel",Atlanta,945,9.1,4,187,9.3,9.5,9.5,9.6,8.8,9.4,8.4,7,1.4,8,4.0,1.0,True
Ramada Plaza by Wyndham Atlanta Airport,Atlanta,185,4.7,2,393,6.6,5.6,6.7,5.8,5.6,5.3,5.5,16,3.4,4.6,4.0,3.0,False
Sonesta Atlanta Northwest Galleria,Atlanta,546,7.7,4,826,8.5,8.2,8.3,8.3,7.8,8.0,7.3,8,7,12,9.0,3.0,True
Extended Stay America Suites - Atlanta - Buckhead,Atlanta,343,6.0,2,122,7.9,6.8,7.8,7.0,6.6,6.6,7.9,4.6,300,4.2,6.0,1.0,True
Fairfield Inn & Suites by Marriott Atlanta Perimeter Center,Atlanta,461,8.3,3,340,9.1,8.7,8.7,8.7,8.5,8.5,8.8,9,400,6,7.0,1.0,False
Atlanta Marriott Northwest at Galleria,Atlanta,"1,543",7.6,3,507,8.7,8.3,8.7,8.4,7.5,7.9,7.5,10,11,15,9.0,2.0,False
Courtyard Atlanta Northlake,Atlanta,368,6.7,3,235,8.2,7.6,8.2,7.6,7.1,7.3,6.3,9,7,6,7.0,1.0,False
Courtyard Atlanta Airport West,Atlanta,419,8.0,3,253,8.8,8.4,8.7,8.5,8.1,8.2,8.8,15,4.8,7,7.0,1.0,False
Red Roof PLUS+ & Suites Atlanta Airport South,Atlanta,250,6.2,2,239,7.1,6.8,7.4,6.8,6.7,6.5,8.1,16,3.5,4.5,4.0,2.0,True
Extended Stay America Suites - Atlanta - Clairmont,Atlanta,326,6.9,2,176,7.8,7.4,7.8,7.3,6.9,7.0,7.5,7,2.6,3.3,6.0,2.0,True
Extended Stay America Suites - Atlanta - Perimeter - Hammond Drive,Atlanta,310,6.6,2,133,8.4,6.9,7.8,6.9,6.7,6.7,7.5,9,850,7,6.0,1.0,True
"Studio 6-Atlanta, GA - Chamblee",Atlanta,275,5.3,2,558,7.0,6.0,6.7,6.0,6.1,5.8,6.3,9,700,1.9,4.0,1.0,True
Quality Inn Atlanta Airport-Central,Atlanta,235,5.7,2,311,7.0,6.4,7.3,6.5,6.2,6.1,5.8,14,2,2.9,6.0,3.0,True
