Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
"Four Seasons  One Dalton Street, Boston",Boston,3487.0,9.3,5,115.0,9.5,9.6,9.5,9.7,8.4,9.4,10.0,1.2,0.5,6.0,9.0,3,True
Courtyard Boston-South Boston,Boston,785.0,7.9,3,448.0,7.7,8.6,8.5,8.5,7.5,8.1,8.0,2.5,0.5,6.0,6.0,1,False
Boston Marriott Long Wharf,Boston,1886.0,8.7,4,173.0,9.6,9.1,9.1,9.1,7.7,8.8,7.5,0.55,0.05,3.3,7.0,5,False
"The Envoy , Autograph Collection",Boston,1691.0,8.3,4,128.0,9.2,9.2,8.7,9.1,7.7,8.8,9.0,0.85,0.65,3.2,6.0,1,True
 AKA Back Bay,Boston,1543.0,8.7,4,873.0,9.4,9.1,9.3,9.2,8.1,8.8,9.1,0.6,0.2,5.0,5.0,6,True
Ramada by Wyndham Boston,Boston,580.0,6.5,3,1956.0,6.8,7.2,7.4,7.3,6.9,6.7,6.6,2.6,1.4,8.0,6.0,2,True
Four Seasons Boston,Boston,3421.0,8.8,5,56.0,9.7,9.2,9.5,9.4,8.0,8.9,9.4,1.3,0.45,4.9,7.0,5,True
W Boston,Boston,1511.0,8.6,4,349.0,9.2,9.1,9.0,9.1,8.1,8.8,8.337179487179487,1.2,0.25,4.7,7.0,5,True
"The Ritz-Carlton, Boston",Boston,3332.0,8.7,5,37.0,9.0,9.0,8.7,9.2,7.4,8.4,8.337179487179487,0.8,0.1,4.4,7.0,6,True
Bricco Suites,Boston,1714.0,8.6,4,287.0,9.5,9.3,8.9,9.2,8.5,8.8,8.9,0.55,0.25,3.6,4.0,4,False
Renaissance Boston Waterfront ,Boston,1281.0,8.3,4,271.0,8.9,8.9,8.8,8.9,7.8,8.5,8.337179487179487,1.2,1.4,2.9,7.0,6,False
Boston Harbor ,Boston,2591.0,9.0,5,137.0,9.6,9.5,9.3,9.4,8.0,9.1,8.1,0.5,0.4,3.3,6.0,3,True
Mandarin Oriental Boston,Boston,3521.0,8.1,5,48.0,9.4,8.8,8.8,9.1,7.0,8.3,8.337179487179487,1.2,0.55,6.0,6.0,4,True
"The Liberty, a Luxury Collection , Boston",Boston,2097.0,8.2,5,273.0,9.1,8.9,8.7,8.9,7.5,8.5,9.4,0.85,0.1,4.9,7.0,2,True
Inn at St. Botolph,Boston,1141.0,8.9,3,189.0,9.7,9.2,9.3,9.2,8.9,8.9,7.8,1.4,0.45,6.0,4.0,3,False
Residence Inn by Marriott Boston Downtown Seaport,Boston,1635.0,8.8,3,47.0,9.4,9.0,8.9,9.0,8.2,8.7,5.0,1.2,0.6,3.4,5.0,1,True
