Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Yours Truly DC,Washington,943.0,8.4,5,1213.0,9.1,8.8,8.7,8.8,8.2,8.6,8.8,0.8,0.5,6.0,7.0,1,True
The River Inn-A Modus ,Washington,801.0,8.8,4,855.0,9.4,9.1,9.5,9.1,8.6,8.7,8.2,1.2,0.25,6.0,4.0,1,True
Embassy Suites Washington D.C. - at the Chevy Chase Pavilion,Washington,844.0,7.9,3,939.0,8.7,8.5,8.5,8.5,8.1,8.2,8.159821428571426,4.4,0.15,13.0,8.0,5,False
Canopy By Hilton Washington DC The Wharf,Washington,1184.0,8.8,4,337.0,9.6,9.4,9.1,9.4,8.5,9.2,7.9,1.1,0.55,3.5,6.0,1,False
"Moxy Washington, DC Downtown",Washington,1367.0,8.3,3,589.0,9.3,8.7,8.7,8.6,8.2,8.6,8.2,0.7,0.5,6.0,9.0,2,True
Hampton Inn - Washington DC/White House,Washington,1477.0,8.3,3,821.0,9.4,8.8,8.8,8.8,8.2,8.4,7.9,1.4,0.2,6.0,7.0,1,True
Residence Inn Washington Capitol Hill/Navy Yard,Washington,945.0,9.0,3,194.0,9.0,9.1,9.0,9.2,8.7,9.1,7.7,1.6,0.1,4.1,6.0,4,True
"Residence Inn Washington, DC/ Downtown",Washington,814.0,8.2,3,270.0,9.1,8.5,8.7,8.5,8.1,8.2,8.4,0.95,0.35,6.0,7.0,1,True
"Courtyard by Marriott Washington, DC Dupont Circle",Washington,1075.0,8.0,3,107.0,9.1,8.4,8.3,8.7,7.7,8.1,7.5,1.6,0.4,6.0,9.0,4,True
Comfort Inn Downtown DC/Convention Center,Washington,924.0,7.2,2,848.0,8.6,7.6,8.0,7.6,7.5,7.2,7.7,0.95,0.65,6.0,4.0,3,False
citizenM Washington DC NoMa,Washington,890.0,8.7,4,410.0,8.5,9.1,9.2,9.0,8.5,9.0,9.0,1.8,0.25,7.0,6.0,1,False
Waldorf Astoria Washington DC,Washington,1842.0,9.4,5,119.0,9.8,9.6,9.6,9.6,8.7,9.5,10.0,0.65,0.1,5.0,3.0,9,True
"Homewood Suites by Hilton Washington, D.C. Downtown",Washington,1039.0,7.9,3,922.0,8.5,8.3,8.5,8.3,7.9,8.0,8.3,1.2,0.6,6.0,9.0,2,True
"Hampton Inn & Suites Washington, D.C. - Navy Yard",Washington,838.0,8.2,3,967.0,9.0,8.7,8.8,8.7,8.2,8.4,8.4,1.7,0.15,4.1,7.0,2,True
"Cambria  Washington, D.C. Convention Center",Washington,573.0,7.6,4,1634.0,8.3,8.0,8.2,8.0,7.8,7.8,8.0,1.3,0.4,7.0,7.0,2,False
Park Hyatt Washington,Washington,1661.0,8.8,4,95.0,9.3,9.0,8.8,9.1,8.3,8.9,8.5,0.8,0.5,6.0,7.0,9,True
Red Carpet Inn Washington DC,Washington,394.0,7.0,1,105.0,7.2,7.1,7.8,7.2,7.4,6.9,6.6,2.0,0.9,8.0,5.0,2,True
Homewood Suites by Hilton Washington DC Capitol-Navy Yard,Washington,891.0,8.1,3,361.0,8.9,8.6,8.6,8.6,8.1,8.3,8.1,1.5,0.05,4.2,6.0,3,True
Hampton Inn Washington DC - Convention Center,Washington,1669.0,8.2,3,707.0,9.0,8.7,8.4,8.7,8.0,8.4,7.6,1.0,0.4,6.0,8.0,1,False
Hilton Garden Inn Washington D.C./U.S. Capitol,Washington,1340.0,7.5,3,1512.0,8.0,8.1,8.2,8.2,7.7,7.8,8.1,1.2,0.25,7.0,6.0,2,False
Embassy Suites by Hilton Washington D.C. Georgetown,Washington,1331.0,8.6,4,1054.0,9.0,8.9,8.9,9.0,8.4,8.8,7.3,1.8,0.55,6.0,6.0,7,False
Cambria  Washington D.C. Capitol Riverfront,Washington,873.0,8.0,4,1565.0,7.6,8.9,8.6,8.9,8.1,8.6,8.2,2.0,0.7,3.4,5.0,2,True
