Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Hyatt Place Orlando/Lake Buena Vista,Orlando,"1,020",8.2,3,"1,135",9.2,8.5,8.7,8.6,8.3,8.2,8.4,10,11,20,6,3,True
Wingate by Wyndham - Universal Studios and Convention Center,Orlando,464,8.4,3,776,9.2,8.7,9.0,8.8,8.5,8.5,8.8,7,9,14,4,2,False
Residence Inn by Marriott Orlando at FLAMINGO CROSSINGS Town Center,Orlando,522,9.4,0,582,9.3,9.7,9.4,9.6,9.3,9.6,8.9,16,19,31,4,1,True
"Staybridge Suites - Orlando Royale Parc Suites, an IHG ",Orlando,429,8.0,3,"3,460",8.9,8.0,8.7,8.1,8.2,7.9,8.5,8,9,23,7,3,True
"Holiday Inn Express & Suites - Nearest Universal Orlando, an IHG ",Orlando,388,7.8,3,553,9.0,8.1,8.5,8.2,8.0,7.9,9.1,7,9,14,3,3,True
Hilton Garden Inn Orlando Downtown,Orlando,424,8.0,3,328,8.6,8.9,8.4,8.9,7.8,8.5,8.3,2.7,400,4.5,8,1,False
The Point  & Suites Universal,Orlando,512,8.3,3,"3,167",9.1,8.5,8.6,8.5,8.5,8.5,8.6,9,9,16,3,1,False
La Quinta by Wyndham Orlando Airport North,Orlando,356,7.7,3,"1,474",8.8,8.0,8.5,8.2,7.9,7.9,8.3,11,5,4.8,9,2,True
Sheraton Suites Orlando Airport ,Orlando,821,7.9,3,667,8.8,8.4,8.5,8.4,7.9,8.2,,9,6,4.4,6,2,True
"Holiday Inn Express  & Suites Orlando East-UCF Area, an IHG Hotel",Orlando,467,8.5,2,386,8.8,8.9,8.8,8.8,8.4,8.7,9.0,11,15,13,5,2,False
Sonesta ES Suites Orlando International Drive,Orlando,684,8.4,3,"1,020",9.5,8.5,9.1,8.5,8.3,8.4,7.9,11,10,17,9,2,True
Wyndham Garden Orlando Airport,Orlando,412,8.9,3,"1,580",8.9,9.3,9.0,9.4,8.9,9.1,,9,1.7,6,6,5,
"Holiday Inn Orlando SW – Celebration Area, an IHG ",Orlando,399,7.7,3,"1,017",8.8,8.0,8.5,8.2,7.9,7.9,8.0,8,9,22,6,2,False
Aloft Orlando Downtown,Orlando,615,8.3,3,256,8.8,8.8,9.0,8.8,8.0,8.6,8.1,1.7,450,4.9,7,2,True
Sonesta ES Suites Orlando - Lake Buena Vista,Orlando,543,8.4,3,"3,850",9.2,8.6,8.7,8.7,8.6,8.4,8.6,11,11,20,9,2,True
"Home2 Suites By Hilton Orlando Flamingo Crossings, FL",Orlando,450,9.1,3,"1,997",9.3,9.4,9.2,9.4,9.2,9.4,8.7,16,19,31,6,1,True
"Crowne Plaza Orlando - Lake Buena Vista, an IHG ",Orlando,430,7.5,3,"2,901",8.8,8.1,8.2,8.1,7.8,7.7,8.2,11,11,20,4,2,True
Embassy Suites by Hilton Orlando Downtown,Orlando,610,8.6,3,270,9.3,8.9,8.9,9.0,8.3,8.9,9.6,3.3,600,4.4,6,3,True
Hyatt Place Orlando / I-Drive / Convention Center,Orlando,687,7.9,3,830,9.0,8.3,8.5,8.4,8.1,8.1,8.3,12,10,16,9,2,True
"Hawthorn Suites by Wyndham Lake Buena Vista, a staySky  & Resort",Orlando,406,7.9,3,608,9.0,8.1,8.6,8.1,8.3,7.9,8.8,11,10,19,4,2,False
"Staybridge Suites Orlando at SeaWorld, an IHG ",Orlando,649,8.6,3,617,9.4,8.8,8.9,8.9,8.7,8.7,8.7,12,9,16,6,1,False
Drury Plaza  Orlando - Disney Springs Area,Orlando,464,9.6,4,51,9.6,9.9,9.9,9.8,9.6,9.8,,10,11,20,9,2,True
