Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Wyndham Houston near NRG Park - Medical Center,Houston,513.0,6.5,4,625.0,8.3,7.3,7.9,7.4,7.1,6.7,7.3,5.0,0.65,14.0,7,4,True
 Zaza Houston Museum District,Houston,1061.0,8.3,4,377.0,9.2,8.7,8.8,8.8,7.7,8.5,8.9,1.0,0.05,14.0,4,2,True
Comfort Suites near Texas Medical Center - NRG Stadium,Houston,364.0,8.2,3,258.0,8.9,8.7,8.4,8.7,8.2,8.3,7.1,3.5,1.1,14.0,7,2,False
"C. Baldwin, Curio Collection by Hilton",Houston,727.0,8.1,5,510.0,8.8,8.8,8.6,8.8,8.0,8.6,7.92749140893471,1.3,0.4,16.0,10,2,True
Residence Inn Houston Downtown/Convention Center,Houston,522.0,7.9,3,239.0,8.7,8.5,8.6,8.5,8.0,8.2,8.8,1.3,0.15,15.0,5,1,True
"Home2 Suites by Hilton Houston Medical Center, TX",Houston,510.0,9.1,3,133.0,9.3,9.2,9.5,9.2,9.0,9.3,9.4,2.2,1.4,12.0,8,1,True
Homewood Suites by Hilton Houston Near the Galleria,Houston,471.0,8.0,4,1635.0,9.2,8.3,8.4,8.4,8.1,8.0,8.5,5.0,7.0,21.0,6,2,True
DoubleTree by Hilton  Houston Greenway Plaza,Houston,344.0,7.4,4,667.0,8.2,8.0,8.3,8.1,7.4,7.7,8.4,3.4,3.9,18.0,7,1,False
Sleep Inn and Suites Downtown Houston,Houston,390.0,7.3,2,276.0,8.0,8.1,7.7,8.3,7.8,8.0,8.4,3.5,0.9,19.0,4,2,False
Courtyard Houston Downtown Convention Center,Houston,1371.0,7.4,3,190.0,8.4,8.1,8.1,8.1,7.4,7.6,6.9,1.3,0.15,15.0,5,2,False
Courtyard Houston-West University,Houston,495.0,8.2,3,70.0,8.9,8.6,8.9,8.8,8.3,8.6,8.8,3.3,3.1,17.0,6,1,False
"Holiday Inn Express  and Suites Houston East, an IHG Hotel",Houston,383.0,8.7,2,152.0,8.8,8.8,9.1,9.0,8.9,8.8,7.5,12.0,8.0,15.0,3,1,False
The Royal Sonesta Houston Galleria,Houston,639.0,8.2,4,1518.0,9.1,8.6,8.9,8.7,8.0,8.4,8.2,3.9,7.0,21.0,9,6,True
"Holiday Inn Express & Suites Memorial – CityCentre, an IHG ",Houston,581.0,8.7,3,843.0,8.9,9.1,9.0,9.1,8.8,9.0,8.4,11.0,0.017,31.0,5,2,False
"Staybridge Suites - Houston - Medical Center, an IHG ",Houston,461.0,8.4,1,127.0,9.1,9.1,8.9,9.1,8.4,8.8,8.8,3.8,1.2,15.0,4,1,True
Hampton Inn & Suites Houston-Medical Center-NRG Park,Houston,393.0,8.0,3,234.0,8.8,8.5,8.5,8.4,8.0,8.2,8.5,3.1,0.25,13.0,6,1,True
SpringHill Suites by Marriott Houston Downtown/Convention Center,Houston,600.0,7.7,3,432.0,8.6,8.3,8.4,8.3,7.7,8.1,7.3,1.3,0.2,15.0,6,3,False
The Westin Houston Downtown,Houston,1061.0,9.0,4,288.0,9.5,9.4,9.4,9.5,8.5,9.3,8.5,1.4,0.25,15.0,7,2,False
Hyatt Place Houston Galleria,Houston,510.0,7.7,3,1232.0,9.0,8.2,8.0,8.1,7.6,7.8,8.3,5.0,7.0,21.0,6,2,True
Hyatt House Houston Galleria,Houston,366.0,7.5,3,794.0,8.6,7.9,8.3,8.1,7.6,7.7,8.2,4.3,7.0,21.0,7,3,True
Howard Johnson by Wyndham Houston Hobby,Houston,124.0,5.4,2,296.0,7.0,6.0,6.6,6.0,6.5,5.6,7.4,11.0,9.0,1.8,4,1,False
"Magnolia  Houston, a Tribute Portfolio Hotel",Houston,800.0,8.3,4,145.0,9.0,8.9,8.9,8.9,8.1,8.7,8.8,0.95,0.1,15.0,6,1,True
Wingate Houston near NRG Park/Medical Center,Houston,513.0,6.2,3,723.0,8.3,6.9,7.8,6.9,6.8,6.2,5.9,5.0,0.65,14.0,6,2,False
Crystal Inn,Houston,263.0,9.3,4,74.0,8.6,9.3,9.3,9.4,9.3,9.2,7.92749140893471,12.0,8.0,14.0,3,1,False
"Holiday Inn - NW Houston Beltway 8, an IHG ",Houston,291.0,8.4,3,225.0,8.6,8.9,8.6,8.8,8.7,8.7,8.8,0.02,0.015,15.0,4,1,False
"Crowne Plaza Houston Galleria Area, an IHG ",Houston,406.0,7.3,4,877.0,8.3,7.9,8.1,8.0,7.8,7.6,7.6,5.0,10.0,24.0,4,3,True
TownePlace Suites by Marriott Houston Hobby Airport,Houston,275.0,8.7,3,328.0,8.6,9.2,9.0,9.1,9.0,9.0,9.2,11.0,9.0,2.7,5,2,True
DoubleTree by Hilton  & Suites Houston by the Galleria,Houston,488.0,6.9,4,1004.0,8.6,7.7,7.6,7.6,7.1,7.3,6.7,5.0,7.0,21.0,8,2,True
Houston Marriott Medical Center/Museum District,Houston,739.0,8.3,4,250.0,9.2,8.8,8.8,8.8,7.8,8.5,7.92749140893471,1.7,0.02,14.0,7,2,False
La Quinta by Wyndham Houston Hobby Airport,Houston,260.0,8.1,3,327.0,8.9,8.5,8.7,8.7,8.5,8.3,8.2,11.0,8.0,1.7,4,1,True
Hilton Houston Plaza/Medical Center,Houston,557.0,8.0,3,603.0,8.9,8.5,8.6,8.6,8.0,8.2,7.92749140893471,1.9,0.25,14.0,7,2,False
Hyatt Place Houston Downtown,Houston,645.0,8.6,3,557.0,9.1,9.0,8.8,9.1,8.5,8.7,8.9,0.95,0.1,15.0,6,2,True
Hilton Garden Inn Houston/Galleria Area,Houston,521.0,8.4,3,1403.0,9.1,8.8,8.7,8.8,8.4,8.6,8.0,3.7,7.0,21.0,9,1,True
The Moran CITYCENTRE,Houston,1000.0,8.5,4,554.0,9.4,8.8,9.0,8.9,8.1,8.6,7.92749140893471,11.0,0.017,31.0,5,1,False
Four Points by Sheraton Houston Intercontinental Airport,Houston,330.0,8.0,3,564.0,8.0,8.6,8.5,8.5,8.2,8.2,6.7,0.019,12.0,6.0,7,2,False
The Westin Houston Medical Center,Houston,872.0,8.9,4,416.0,9.2,9.4,9.1,9.4,8.7,9.2,7.92749140893471,1.7,0.05,14.0,6,7,True
Houston Marriott Westchase,Houston,461.0,7.9,4,372.0,8.6,8.3,8.3,8.3,8.0,8.1,9.0,10.0,0.015,28.0,6,1,False
"Holiday Inn Express & Suites - Houston Westchase - Westheimer, an IHG ",Houston,319.0,7.8,3,1036.0,8.6,8.3,8.2,8.3,8.2,8.1,8.2,12.0,0.017,31.0,7,1,False
Best Western Plus Heritage Inn Houston,Houston,303.0,7.8,3,930.0,7.9,8.3,8.0,8.3,8.2,8.1,8.1,11.0,7.0,15.0,7,2,False
