Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Courtyard by Marriott Phoenix West/Avondale,Phoenix,460.0,8.4,3,339.0,8.6,8.8,9.0,8.7,8.1,8.6,9.0,0.016,9.0,11.0,9,2.0,True
Hilton Garden Inn Phoenix North Happy Valley,Phoenix,508.0,7.8,3,237.0,8.5,8.4,8.6,8.4,8.0,8.3,7.846590909090906,12.0,4.8,20.0,6,2.0,True
Fairfield Inn & Suites Phoenix Midtown,Phoenix,893.0,8.7,3,176.0,9.0,9.1,9.3,9.2,8.4,8.8,8.4,2.8,1.9,8.0,7,1.0,False
Embassy Suites by Hilton Phoenix Scottsdale,Phoenix,783.0,8.6,3,404.0,9.2,9.1,9.0,9.1,8.4,8.8,8.2,11.0,12.0,8.0,7,1.0,False
Raintree at Worldmark Phoenix South Mountain Preserve,Phoenix,876.0,8.8,3,92.0,9.0,9.1,9.4,9.3,9.2,8.9,7.846590909090906,8.0,7.0,7.0,2,1.0,False
Courtyard by Marriott Phoenix Airport,Phoenix,553.0,7.8,3,171.0,8.5,8.3,8.8,8.4,7.7,8.0,7.8,4.5,2.8,3.2,7,1.0,False
Hilton Garden Inn Phoenix Downtown,Phoenix,873.0,8.5,4,865.0,8.9,9.0,8.7,9.0,8.3,8.7,8.3,2.0,0.15,6.0,7,1.0,True
Home2 Suites By Hilton Phoenix Airport South,Phoenix,541.0,8.5,3,279.0,8.9,8.8,8.7,9.0,8.5,8.8,8.8,5.0,4.6,4.3,6,1.0,True
Four Points by Sheraton Phoenix South Mountain,Phoenix,337.0,7.3,4,757.0,8.1,7.7,8.2,7.8,7.5,7.4,8.4,8.0,6.0,10.0,5,1.0,True
Drury Inn & Suites Phoenix Happy Valley,Phoenix,556.0,9.2,3,738.0,9.2,9.4,9.6,9.4,9.0,9.4,9.2,13.0,4.0,20.0,6,2.0,True
GreenTree  Phoenix West,Phoenix,443.0,7.5,3,413.0,7.3,8.1,8.1,8.2,7.6,7.9,7.9,9.0,6.0,15.0,6,2.0,False
Hampton Inn & Suites Phoenix North/Happy Valley,Phoenix,591.0,8.5,3,313.0,9.1,9.0,9.0,8.9,8.4,8.6,9.6,13.0,3.8,21.0,9,2.0,True
Homewood Suites by Hilton Phoenix Airport South,Phoenix,623.0,9.1,4,93.0,9.5,9.6,9.3,9.6,9.0,9.5,10.0,6.0,4.5,4.6,8,1.0,False
Embassy Suites Phoenix Airport at 24th Street,Phoenix,546.0,7.0,3,282.0,7.8,7.7,8.6,7.7,7.1,7.2,6.4,4.7,3.6,6.0,7,2.0,True
Drury Inn & Suites Phoenix Airport,Phoenix,526.0,8.8,3,768.0,9.1,9.1,9.4,9.1,8.8,8.9,8.9,7.0,4.0,2.4,6,1.0,True
Best Western Downtown Phoenix,Phoenix,581.0,8.2,3,577.0,8.8,8.6,8.7,8.6,8.0,8.4,8.4,1.6,0.85,6.0,6,1.0,False
Sheraton Phoenix Downtown,Phoenix,1474.0,8.5,4,118.0,9.0,9.0,8.8,9.1,8.0,8.9,7.846590909090906,1.7,0.45,6.0,7,2.0,True
Courtyard by Marriott Phoenix Downtown,Phoenix,584.0,8.6,3,193.0,8.9,9.3,9.1,9.2,8.6,8.8,8.7,2.1,0.2,6.0,5,2.0,False
Renaissance Phoenix Downtown ,Phoenix,931.0,8.4,5,345.0,9.2,8.8,8.8,8.9,8.1,8.6,8.3,2.1,0.1,6.0,7,4.0,True
Hilton Garden Inn Phoenix Midtown,Phoenix,599.0,7.4,3,359.0,8.3,7.9,8.1,7.9,7.3,7.7,7.5,2.8,3.7,9.0,7,1.0,True
Sonesta Simply Suites Phoenix Glendale,Phoenix,396.0,7.9,3,288.0,8.0,8.4,8.6,8.4,8.1,8.2,8.3,11.0,4.4,19.0,9,2.0,True
Courtyard Phoenix North / Happy Valley,Phoenix,677.0,8.8,3,241.0,8.9,9.2,9.2,9.0,8.4,9.0,8.0,12.0,4.9,20.0,9,2.0,False
Residence Inn by Marriott Phoenix Downtown,Phoenix,677.0,8.5,3,197.0,8.8,9.1,8.8,9.2,8.4,8.9,8.6,2.1,0.25,6.0,7,2.0,True
Courtyard by Marriott Phoenix North,Phoenix,553.0,8.4,3,366.0,8.3,8.8,8.8,8.8,8.4,8.6,8.4,10.0,2.9,18.0,7,1.0,False
Hyatt Place Phoenix-North,Phoenix,935.0,7.1,4,1065.0,7.6,7.6,8.1,7.6,7.4,7.5,7.9,11.0,4.0,19.0,5,2.0,True
Days Inn by Wyndham Phoenix North,Phoenix,242.0,6.3,3,444.0,7.4,6.9,7.2,6.9,6.7,6.5,6.7,13.0,3.7,20.0,4,3.0,False
Best Western North Phoenix ,Phoenix,341.0,8.5,3,859.0,8.4,8.9,8.8,8.9,8.4,8.7,8.2,10.0,2.7,18.0,4,2.0,True
Travelodge by Wyndham Phoenix,Phoenix,324.0,7.4,2,138.0,7.1,7.9,8.6,7.7,7.8,7.2,8.6,9.0,6.0,15.0,3,1.0,False
"Studio 6-Tempe, AZ",Phoenix,289.0,6.2,2,575.0,7.3,6.7,7.3,6.7,6.5,6.6,5.8,8.0,6.0,7.0,4,1.0,True
Best Western Plus Executive Residency Phoenix North Happy Valley,Phoenix,329.0,7.9,3,65.0,8.6,8.8,8.5,8.5,7.7,8.1,9.0,13.0,4.8,21.0,6,1.0,False
Sleep Inn Phoenix Sky Harbor Airport,Phoenix,374.0,6.5,2,369.0,7.9,7.0,7.9,7.1,6.6,6.6,7.2,4.7,2.5,3.2,4,3.0,True
La Quinta Inn by Wyndham Phoenix Thomas Road,Phoenix,290.0,4.7,3,1243.0,5.6,5.5,6.8,5.7,5.4,5.2,5.9,3.9,3.9,11.0,4,1.0,True
The Clarendon  and Spa,Phoenix,1026.0,6.9,4,308.0,7.9,7.4,8.3,7.6,7.0,7.1,6.8,2.7,3.6,9.0,4,2.0,False
"Studio 6-Phoenix, AZ - Deer Valley",Phoenix,292.0,6.4,2,279.0,7.4,6.9,7.6,6.9,6.7,6.8,10.0,13.0,6.0,19.0,4,1.0,True
"Motel 6-Phoenix, AZ - Airport - 24th Street",Phoenix,330.0,6.0,2,244.0,6.7,6.7,7.6,6.7,6.3,6.3,6.3,4.7,0.25,2.2,4,1.0,True
Homewood Suites Phoenix-Metro Center,Phoenix,406.0,7.0,3,210.0,7.7,7.2,8.0,7.5,7.2,7.1,7.7,11.0,3.5,19.0,7,1.0,True
Homewood Suites by Hilton Phoenix North-Happy Valley,Phoenix,967.0,8.4,3,161.0,9.1,8.6,9.0,8.8,8.5,8.6,5.8,13.0,3.9,21.0,9,2.0,True
DoubleTree by Hilton Phoenix North,Phoenix,519.0,7.8,4,351.0,8.1,8.4,8.6,8.5,7.8,8.1,8.0,11.0,3.6,19.0,6,2.0,True
Radisson  Phoenix Airport,Phoenix,435.0,7.7,3,342.0,8.6,8.3,8.2,8.4,7.9,8.1,8.4,8.0,0.55,3.1,5,2.0,False
Residence Inn Phoenix Desert View at Mayo Clinic,Phoenix,677.0,8.0,3,94.0,9.4,8.5,8.8,8.9,7.3,8.2,8.1,0.017,0.018,6.0,7,1.0,True
SpringHill Suites Phoenix North,Phoenix,435.0,7.6,3,401.0,8.0,8.1,8.6,8.1,7.9,7.7,8.5,10.0,2.9,18.0,7,1.0,False
Homewood Suites by Hilton Phoenix-Biltmore,Phoenix,537.0,8.1,3,61.0,8.9,8.4,8.7,8.4,7.8,8.2,9.2,5.0,6.0,8.0,9,2.0,True
Residence Inn Phoenix North Happy Valley,Phoenix,708.0,8.6,3,81.0,9.0,8.9,9.3,9.3,8.6,8.8,8.9,13.0,4.9,20.0,9,2.0,True
Red Roof Inn Phoenix- Midtown,Phoenix,364.0,6.1,2,1282.0,6.0,6.6,7.0,6.6,6.3,6.4,7.3,5.0,4.9,12.0,4,2.0,True
Marriott Phoenix Airport,Phoenix,1199.0,8.6,4,169.0,9.1,9.2,9.2,9.1,8.4,8.8,7.846590909090906,8.0,1.4,3.8,7,1.0,False
Extended Stay America Suites - Phoenix - Midtown,Phoenix,441.0,5.8,2,315.0,7.6,6.5,6.9,6.6,6.3,6.2,6.5,4.1,3.1,9.0,6,1.0,True
Comfort Inn I-10 West at 51st Ave,Phoenix,430.0,7.5,3,463.0,7.6,7.9,8.2,7.9,7.5,7.6,6.7,9.0,6.0,15.0,5,2.0,False
Residence Inn by Marriott Phoenix Airport,Phoenix,523.0,7.2,3,101.0,8.0,7.5,8.2,7.8,7.4,7.5,7.8,8.0,0.95,3.4,7,2.0,True
Extended Stay America Suites - Phoenix - Biltmore,Phoenix,408.0,6.1,2,370.0,7.8,6.7,7.5,6.6,6.5,6.3,6.0,5.0,6.0,9.0,6,1.0,True
Extended Stay America Suites - Phoenix - Airport - E Oak St,Phoenix,326.0,6.4,2,302.0,7.6,6.8,8.0,7.0,6.9,6.8,6.7,7.0,2.7,4.8,6,1.0,True
Rodeway Inn Phoenix North I-17,Phoenix,240.0,4.0,2,113.0,5.2,4.5,5.6,4.9,5.1,4.4,5.0,12.0,6.0,19.0,6,2.0,False
Comfort Inn & Suites Phoenix North / Deer Valley,Phoenix,381.0,6.4,3,390.0,7.0,7.0,8.0,7.1,6.7,6.7,7.6,13.0,7.0,19.0,5,1.0,True
Econo Lodge Phoenix North I-17,Phoenix,275.0,3.5,2,88.0,4.9,4.1,5.6,4.3,4.8,3.9,3.8,12.0,6.0,19.0,3,2.0,False
Extended Stay America Suites - Phoenix - Airport,Phoenix,408.0,6.8,2,285.0,7.8,7.1,7.7,7.2,6.9,7.0,7.3,7.0,4.0,2.4,6,1.0,True
Premier Inns Metro,Phoenix,3452.0,5.6,2,2001.0,6.6,6.2,6.8,6.3,6.4,6.0,7.846590909090906,11.0,3.5,19.0,4,2.0,True
Extended Stay America Suites - Phoenix - Chandler,Phoenix,464.0,6.6,2,222.0,7.7,7.1,7.9,7.1,7.0,6.8,7.9,9.0,5.0,14.0,6,1.0,True
Extended Stay America Suites - Phoenix - Chandler - E Chandler Blvd,Phoenix,476.0,5.6,2,85.0,7.3,5.9,7.2,6.3,6.1,5.9,6.5,9.0,5.0,15.0,6,1.0,True
Extended Stay America Suites - Phoenix - Deer Valley,Phoenix,473.0,6.8,2,172.0,8.0,7.3,7.8,7.3,6.9,7.0,8.4,13.0,3.9,20.0,6,1.0,True
TownePlace Suites Phoenix North,Phoenix,571.0,6.7,3,80.0,7.4,7.1,7.8,7.4,7.0,7.2,6.4,10.0,2.7,18.0,7,1.0,True
