Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Andaz 5th Avenue-a concept by Hyatt,New-York,"2,290",8.5,4,108,9.5,8.7,8.9,9.0,7.8,8.4,8.3,1.1,150,10,7.0,12,True
"Park South , part of JdV by Hyatt",New-York,"1,305",8.5,4,186,9.1,8.9,9.3,8.8,7.7,8.4,,1.3,100,10,5.0,2,False
Gild Hall - A Thompson ,New-York,"1,282",8.5,4,246,9.0,9.0,9.2,9.0,8.5,8.6,8.6,750,200,14,6.0,4,True
"Kimpton  Eventi, an IHG Hotel",New-York,"1,464",8.3,5,493,9.2,8.9,8.6,8.9,7.8,8.4,9.1,1.3,200,10,5.0,2,
Four Seasons  New York Downtown,New-York,"3,104",8.9,5,92,9.1,9.4,9.3,9.5,8.1,9.1,7.5,1.5,30,13,7.0,1,True
Walker  Tribeca,New-York,"1,270",8.2,4,"1,277",9.1,8.5,8.8,8.5,7.9,8.2,8.0,1.2,100,13,4.0,6,True
"The Bernic  New York City,Tapestry Collection by Hilton",New-York,986,8.2,4,"1,216",8.8,8.6,8.8,8.6,8.0,8.2,8.3,1.3,300,9,4.0,2,True
AC  by Marriott New York Times Square,New-York,"1,401",8.3,4,698,8.9,8.6,8.6,8.6,8.0,8.5,8.2,1.2,200,10,5.0,3,False
"The Lexington , Autograph Collection",New-York,"1,245",7.9,4,367,8.9,8.3,8.6,8.2,7.3,7.8,7.9,1.3,250,9,7.0,3,True
Four Points by Sheraton Manhattan SoHo Village,New-York,933,7.6,3,760,8.8,7.8,8.6,7.9,7.7,7.5,8.8,1.7,200,12,7.0,1,False
"Distrikt  New York City, Tapestry Collection by Hilton",New-York,898,7.6,4,257,8.6,8.2,8.3,8.1,7.5,7.7,8.6,1.2,250,10,4.0,2,False
Trump International New York,New-York,"2,600",8.9,5,917,9.7,9.2,9.2,9.3,8.1,8.9,9.1,900,100,9,5.0,5,True
Residence Inn New York Downtown Manhattan/Financial District,New-York,822,7.5,4,280,8.4,8.1,8.1,8.1,7.4,7.9,8.8,700,250,14,6.0,1,True
"voco Times Square South, an IHG ",New-York,975,7.6,4,"1,305",8.6,8.0,7.9,8.1,7.6,7.8,,1.5,250,11,7.0,2,True
Lex  NYC,New-York,852,8.1,3,545,8.9,8.4,9.4,8.4,8.0,7.9,8.7,1.4,250,10,5.0,2,True
Carnegie ,New-York,"1,141",8.6,4,976,9.6,9.2,9.3,9.1,8.1,8.5,8.9,1.4,100,9,5.0,2,False
The Ludlow ,New-York,"1,453",8.8,4,928,9.2,9.3,9.2,9.3,8.1,9.0,9.2,2,350,11,5.0,2,True
Hampton Inn Manhattan/Downtown- Financial District,New-York,818,7.6,3,652,8.6,8.2,8.5,8.1,7.7,7.8,8.0,850,50,14,7.0,1,True
"The Beekman, a Thompson ",New-York,"1,655",8.6,5,249,8.9,9.1,8.9,9.3,7.9,8.9,9.2,600,150,13,6.0,8,True
Conrad New York Downtown,New-York,"1,488",9.2,5,448,9.4,9.6,9.4,9.6,8.4,9.3,8.9,2.1,450,14,8.0,6,True
Wyndham Garden Chinatown,New-York,"1,037",7.6,4,599,8.5,8.0,8.5,8.2,7.6,7.6,7.4,1.4,200,12,5.0,6,True
Roxy  New York,New-York,"1,488",8.5,4,974,9.3,8.9,8.7,9.0,8.1,8.7,7.8,"1,000",150,13,5.0,2,
The Marmara Park Avenue,New-York,"1,453",7.9,5,268,8.7,8.6,8.3,8.5,7.6,8.1,7.9,1.5,100,10,4.0,3,True
Renaissance New York Midtown ,New-York,"1,835",8.5,4,"1,039",9.2,8.9,8.8,8.9,8.0,8.6,,1.3,100,10,7.0,4,False
Pestana CR7 Times Square,New-York,"1,214",8.0,4,"1,251",8.9,8.5,8.8,8.5,7.8,8.0,8.6,1.4,350,10,6.0,3,False
Heritage  New York City,New-York,725,7.1,3,"1,584",9.0,7.2,8.5,7.2,7.2,6.7,8.4,1.3,200,11,6.0,3,False
The Gardens Sonesta ES Suites New York,New-York,"1,483",8.3,4,475,9.1,8.5,9.0,8.6,7.7,8.1,8.4,1.4,250,8,11.0,2,True
SoHo 54,New-York,898,7.0,3,"1,705",8.6,7.2,8.1,7.3,7.1,6.7,,1.4,150,13,6.0,4,False
 Indigo Lower East Side New York,New-York,"1,384",7.7,4,772,8.8,8.4,8.2,8.4,7.5,7.8,8.0,2,350,11,5.0,6,True
Gansevoort Meatpacking,New-York,"1,994",8.4,5,588,9.6,8.8,8.8,9.0,7.3,8.5,8.2,1.4,250,12,5.0,4,True
Leon  LES,New-York,"1,264",8.1,3,"1,297",8.4,8.5,8.6,8.5,8.3,8.0,,1.3,250,12,4.0,3,False
The Westin New York Grand Central,New-York,"1,349",8.0,4,510,9.2,8.5,8.1,8.6,7.7,8.2,,1.3,300,9,7.0,4,True
AC  by Marriott New York Downtown,New-York,"1,401",8.5,4,"1,686",9.0,8.8,8.9,8.8,8.6,8.6,8.7,750,400,14,4.0,2,False
Ameritania at Times Square,New-York,"1,065",7.7,4,"3,814",9.4,7.9,8.4,8.0,7.5,7.6,7.9,900,150,9,4.0,6,False
Selina Chelsea,New-York,964,7.0,4,237,8.4,7.6,8.4,7.6,7.1,7.3,8.5,1.6,500,11,3.0,1,True
Sixty LES,New-York,"1,488",7.2,4,"1,070",8.3,8.0,7.8,8.0,7.1,7.6,7.8,2,300,11,5.0,2,True
Washington Square ,New-York,"1,043",8.2,4,553,9.6,8.5,9.0,8.6,7.8,7.9,8.7,1.3,200,12,6.0,7,False
Aloft Manhattan Downtown - Financial District,New-York,932,7.5,4,"1,090",8.5,7.7,8.1,7.9,7.5,7.5,8.5,650,100,13,7.0,4,True
Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,New-York,"1,453",8.6,4,"1,000",9.2,8.9,9.1,8.9,8.2,8.6,8.7,1.4,150,14,7.0,2,True
Aloft Harlem,New-York,995,8.1,4,724,8.6,8.4,8.8,8.4,7.8,8.2,8.5,3.5,200,8,6.0,5,True
Four Points by Sheraton Manhattan Chelsea,New-York,"1,157",7.1,3,969,8.6,7.3,8.0,7.4,7.3,7.0,8.2,950,150,11,7.0,3,False
 Hugo,New-York,"1,488",7.3,4,477,8.4,7.9,7.8,7.9,7.0,7.3,8.0,1.6,400,13,4.0,2,True
 48LEX New York,New-York,"1,279",7.3,4,356,8.6,7.8,8.1,8.0,7.0,7.3,6.9,1.3,200,9,4.0,4,True
 Mulberry,New-York,864,8.4,3,347,8.9,9.1,9.0,9.0,8.5,8.3,9.7,1.2,450,13,4.0,2,False
Hilton New York Fashion District,New-York,"1,262",7.3,4,681,8.6,7.8,8.2,7.9,6.9,7.3,7.0,1.3,200,11,7.0,3,False
Canal Loft ,New-York,294,6.9,2,735,7.7,7.4,7.6,7.4,7.5,6.9,8.4,1.2,300,12,7.0,1,False
Hilton Garden Inn New York/Tribeca,New-York,"1,179",7.6,4,462,8.9,7.8,8.3,7.9,7.4,7.4,7.9,1.2,200,13,7.0,2,False
11 Howard,New-York,"1,592",7.4,5,335,9.0,7.8,7.8,8.2,6.8,7.3,7.2,1.4,150,12,4.0,1,True
Millennium Premier New York Times Square,New-York,"1,203",6.9,4,"1,914",8.8,7.6,7.7,7.7,7.1,7.2,7.6,"1,000",300,10,8.0,1,True
The  Chelsea,New-York,"1,613",9.3,3,341,9.3,9.6,9.3,9.6,8.7,9.1,10,1.1,100,11,5.0,1,True
"The Pierre, A Taj , New York",New-York,"3,347",8.4,5,459,9.7,8.9,9.1,9.2,7.4,8.3,8.6,1.3,100,8,6.0,8,True
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG ",New-York,"1,089",7.0,4,"5,676",8.7,7.2,8.0,7.3,7.2,6.9,8.4,1.2,250,11,5.0,2,False
Courtyard by Marriott New York Manhattan / Soho,New-York,"1,307",7.9,4,267,9.0,8.3,8.7,8.4,7.9,8.0,8.4,1.8,100,12,7.0,1,True
Da Vinci ,New-York,968,7.3,3,626,9.4,7.6,8.9,7.5,7.4,6.9,8.4,950,300,9,4.0,3,False
"The Paul  NYC-Chelsea, Ascend Hotel Collection",New-York,745,6.8,4,"1,622",8.6,7.4,7.2,7.4,7.1,6.9,7.9,1.3,100,10,7.0,6,False
Americana Inn,New-York,494,7.2,2,618,9.2,7.5,8.4,7.3,7.4,6.9,,950,300,10,4.0,2,False
The Flat NYC,New-York,646,8.1,3,440,9.6,8.3,9.3,8.2,8.1,7.9,8.9,1.4,200,11,4.0,2,False
Smyth Tribeca,New-York,"1,838",8.4,4,250,9.1,9.0,9.2,9.1,7.8,8.3,9.2,600,30,13,9.0,2,True
Loews Regency New York ,New-York,"2,077",8.3,5,151,9.4,8.8,8.9,8.9,7.6,8.4,8.3,1.4,200,8,4.0,2,True
 on Rivington,New-York,"1,235",7.4,4,416,8.5,7.9,8.3,7.8,6.9,7.2,7.1,1.8,150,12,9.0,2,False
Radio City Apartments,New-York,"1,124",8.5,3,"3,758",9.6,8.6,8.8,8.6,8.5,8.3,8.8,1.2,100,10,5.0,2,
Courtyard New York Manhattan/Midtown East,New-York,"1,384",8.2,4,"1,071",9.2,8.5,8.6,8.5,7.9,8.0,8.7,1.3,100,8,7.0,2,False
Henn na  New York,New-York,"1,150",8.5,4,"1,431",9.3,9.0,8.8,9.0,8.3,8.3,8.6,1.3,150,10,5.0,4,False
The Maritime ,New-York,"1,280",8.8,4,525,9.6,9.1,9.3,9.2,8.4,8.6,8.7,1.3,300,12,6.0,1,True
INNSIDE by Melià New York Nomad,New-York,"1,280",8.3,4,648,9.0,8.7,8.9,8.7,7.8,8.5,8.6,1.2,150,11,6.0,2,True
The Marlton ,New-York,"1,314",8.3,4,655,9.6,8.8,8.6,8.6,7.7,8.3,9.3,1.2,300,12,5.0,3,True
"Holiday Inn New York City - Times Square, an IHG ",New-York,"1,249",7.5,3,"1,839",8.6,8.0,8.3,8.0,7.7,7.6,10,1.3,250,10,7.0,3,False
"Holiday Inn Wall Street, an IHG ",New-York,853,6.9,3,417,8.5,7.5,7.9,7.5,7.0,6.9,7.0,550,200,14,5.0,1,False
Sanctuary  New York,New-York,"1,028",7.9,4,745,9.5,8.4,8.8,8.4,7.7,7.8,7.9,1.1,200,10,4.0,7,True
The Mercer,New-York,"2,757",8.3,5,112,9.7,8.9,8.9,8.8,7.2,8.1,8.3,1.9,100,12,5.0,3,True
Sohotel,New-York,"1,092",7.9,4,895,8.9,8.1,8.6,8.3,7.5,7.7,,1.7,100,12,5.0,7,False
